source	target	number_of_paths	edge_type	edge_value	edge_count
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	is part of	EGFR::NCBIGene:1956_is part of_basolateral plasma membrane::GO:0016323	16
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	enables	aqp4::ZFIN:ZDB-GENE-040724-152_enables_transporter activity::GO:0005215	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	involved in	AQP4::NCBIGene:361_involved in_water transport::GO:0006833	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	involved in	AQP8::NCBIGene:343_involved in_water transport::GO:0006833	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	is part of	AQP7::NCBIGene:364_is part of_cell-cell junction::GO:0005911	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	is part of	cell-cell junction::GO:0005911_is part of_AQP3::NCBIGene:360	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	in 1 to 1 orthology relationship with	Aqp4::MGI:107387_in 1 to 1 orthology relationship with_Aqp4::RGD:2143	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	None	Aqp4::RGD:2143_None_renal water absorption::GO:0070295	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	involved in	AQP8::NCBIGene:343_involved in_Transmembrane transport of small molecules::REACT:R-HSA-382551	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	is part of	AQP4::NCBIGene:361_is part of_basolateral plasma membrane::GO:0016323	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	has phenotype	Nfe2l1::MGI:99421_has phenotype_embryonic growth retardation::MP:0003984	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	has phenotype	embryonic growth retardation::MP:0003984_has phenotype_Derl1::MGI:1915069	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	in 1 to 1 orthology relationship with	Derl1::MGI:1915069_in 1 to 1 orthology relationship with_DERL1::NCBIGene:79139	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	involved in	DERL1::NCBIGene:79139_involved in_Transmembrane transport of small molecules::REACT:R-HSA-382551	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	involved in	AQP7::NCBIGene:364_involved in_Passive transport by Aquaporins::REACT:R-HSA-432047	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	involved in	AQP8::NCBIGene:343_involved in_transport::GO:0006810	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	involved in	AQP4::NCBIGene:361_involved in_transport::GO:0006810	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	None	Aqp7::RGD:2145_None_glycerol transport::GO:0015793	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	involved in	AQP4::NCBIGene:361_involved in_Transmembrane transport of small molecules::REACT:R-HSA-382551	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	has phenotype	Insulin resistance::HP:0000855_has phenotype_NFE2L2::NCBIGene:4780	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	Source	AQP4::NCBIGene:361_Source_Passive transport by Aquaporins::REACT:R-HSA-432047	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hepatic necrosis::HP:0002605	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	has phenotype	Hepatic necrosis::HP:0002605_has phenotype_NFE2L2::NCBIGene:4780	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	involved in	AQP7::NCBIGene:364_involved in_glycerol transport::GO:0015793	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	involved in	aqp4::ZFIN:ZDB-GENE-040724-152_involved in_transport::GO:0006810	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	involved in	AQP4::NCBIGene:361_involved in_renal water homeostasis::GO:0003091	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	involved in	renal water homeostasis::GO:0003091_involved in_AQP3::NCBIGene:360	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	568	involved in	AQP7::NCBIGene:364_involved in_Transmembrane transport of small molecules::REACT:R-HSA-382551	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	NFE2L1::NCBIGene:4779_in 1 to 1 orthology relationship with_Nfe2l1::MGI:99421	308
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Nfe2l1::MGI:99421_has phenotype_Insulin resistance::HP:0000855	28
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Insulin resistance::HP:0000855_has phenotype_CAV1::NCBIGene:857	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	CAV1::NCBIGene:857_in 1 to 1 orthology relationship with_Cav1::MGI:102709	60
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	is part of	Cav1::MGI:102709_is part of_cell surface::GO:0009986	20
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	is part of	cell surface::GO:0009986_is part of_AQP11::NCBIGene:282679	44
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Nfe2l1::MGI:99421_has phenotype_abnormal blood homeostasis::MP:0009642	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	abnormal blood homeostasis::MP:0009642_has phenotype_Cav1::MGI:102709	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	Cav1::MGI:102709_in 1 to 1 orthology relationship with_CAV1::NCBIGene:857	64
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	CAV1::NCBIGene:857_involved in_protein homooligomerization::GO:0051260	32
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	protein homooligomerization::GO:0051260_involved in_AQP11::NCBIGene:282679	56
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hyperglycemia::HP:0003074	24
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Hyperglycemia::HP:0003074_has phenotype_CAV1::NCBIGene:857	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	Cav1::MGI:102709_involved in_protein homooligomerization::GO:0051260	20
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Nfe2l1::MGI:99421_has phenotype_decreased circulating glucose level::MP:0005560	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	decreased circulating glucose level::MP:0005560_has phenotype_Cav1::MGI:102709	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hyperinsulinemia::HP:0000842	48
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Hyperinsulinemia::HP:0000842_has phenotype_Aqp7::MGI:1314647	20
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	Aqp7::MGI:1314647_in 1 to 1 orthology relationship with_aqp7::ZFIN:ZDB-GENE-030131-6461	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	enables	aqp7::ZFIN:ZDB-GENE-030131-6461_enables_transporter activity::GO:0005215	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	enables	transporter activity::GO:0005215_enables_AQP11::NCBIGene:282679	20
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Nfe2l1::MGI:99421_has phenotype_homeostasis/metabolism phenotype::MP:0005376	64
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Aqp11::MGI:1913583	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	Aqp11::MGI:1913583_in 1 to 1 orthology relationship with_aqp11::ZFIN:ZDB-GENE-080418-1	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	enables	aqp11::ZFIN:ZDB-GENE-080418-1_enables_transporter activity::GO:0005215	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Nfe2l1::MGI:99421_has phenotype_decreased embryo size::MP:0001698	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	decreased embryo size::MP:0001698_has phenotype_Hcfc1::MGI:105942	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	Hcfc1::MGI:105942_in 1 to 1 orthology relationship with_HCFC1::NCBIGene:3054	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	is part of	HCFC1::NCBIGene:3054_is part of_dendrite::GO:0030425	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	is part of	dendrite::GO:0030425_is part of_AQP11::NCBIGene:282679	16
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	is part of	Cav1::MGI:102709_is part of_endoplasmic reticulum::GO:0005783	20
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	is part of	endoplasmic reticulum::GO:0005783_is part of_AQP11::NCBIGene:282679	104
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Hyperinsulinemia::HP:0000842_has phenotype_Cav1::MGI:102709	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hepatic fibrosis::HP:0001395	28
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Hepatic fibrosis::HP:0001395_has phenotype_CAV1::NCBIGene:857	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Nfe2l1::MGI:99421_has phenotype_embryonic growth retardation::MP:0003984	16
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	embryonic growth retardation::MP:0003984_has phenotype_Derl1::MGI:1915069	16
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	Derl1::MGI:1915069_in 1 to 1 orthology relationship with_DERL1::NCBIGene:79139	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	DERL1::NCBIGene:79139_involved in_Transmembrane transport of small molecules::REACT:R-HSA-382551	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	Transmembrane transport of small molecules::REACT:R-HSA-382551_involved in_AQP11::NCBIGene:282679	16
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Aqp8::MGI:1195271	20
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	Aqp8::MGI:1195271_in 1 to 1 orthology relationship with_AQP8::NCBIGene:343	16
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	AQP8::NCBIGene:343_involved in_Passive transport by Aquaporins::REACT:R-HSA-432047	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	Passive transport by Aquaporins::REACT:R-HSA-432047_involved in_AQP11::NCBIGene:282679	24
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Nfe2l1::MGI:99421_has phenotype_Abnormal glucose homeostasis::HP:0011014	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Abnormal glucose homeostasis::HP:0011014_has phenotype_Cav1::MGI:102709	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Hyperinsulinemia::HP:0000842_has phenotype_Stx4a::MGI:893577	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	Stx4a::MGI:893577_in 1 to 1 orthology relationship with_STX4::NCBIGene:6810	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	is part of	STX4::NCBIGene:6810_is part of_cell surface::GO:0009986	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Egfr::MGI:95294	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	Egfr::MGI:95294_in 1 to 1 orthology relationship with_EGFR::NCBIGene:1956	16
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	is part of	EGFR::NCBIGene:1956_is part of_cell surface::GO:0009986	16
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hepatic steatosis::HP:0001397	28
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Hepatic steatosis::HP:0001397_has phenotype_CAV1::NCBIGene:857	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Hepatic steatosis::HP:0001397_has phenotype_Amfr::MGI:1345634	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	Amfr::MGI:1345634_in 1 to 1 orthology relationship with_AMFR::NCBIGene:267	24
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	is part of	AMFR::NCBIGene:267_is part of_dendrite::GO:0030425	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Nfe2l1::MGI:99421_has phenotype_increased liver weight::MP:0002981	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	increased liver weight::MP:0002981_has phenotype_Cav1::MGI:102709	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	is part of	CAV1::NCBIGene:857_is part of_endoplasmic reticulum::GO:0005783	32
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Hepatic fibrosis::HP:0001395_has phenotype_Amfr::MGI:1345634	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	is part of	AMFR::NCBIGene:267_is part of_endoplasmic reticulum::GO:0005783	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Aqp4::MGI:107387	20
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	Aqp4::MGI:107387_in 1 to 1 orthology relationship with_AQP4::NCBIGene:361	16
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	AQP4::NCBIGene:361_involved in_Transmembrane transport of small molecules::REACT:R-HSA-382551	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	decreased embryo size::MP:0001698_has phenotype_Egfr::MGI:95294	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	is part of	DERL1::NCBIGene:79139_is part of_endoplasmic reticulum::GO:0005783	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Insulin resistance::HP:0000855_has phenotype_Stx4a::MGI:893577	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Nfe2l1::MGI:99421_has phenotype_increased circulating aspartate transaminase level::MP:0005343	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	increased circulating aspartate transaminase level::MP:0005343_has phenotype_Aqp11::MGI:1913583	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	Aqp7::MGI:1314647_in 1 to 1 orthology relationship with_AQP7::NCBIGene:364	16
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	AQP7::NCBIGene:364_involved in_Transmembrane transport of small molecules::REACT:R-HSA-382551	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	Aqp11::MGI:1913583_in 1 to 1 orthology relationship with_Aqp11::RGD:628763	16
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	None	Aqp11::RGD:628763_None_proximal tubule development::GO:0072014	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	proximal tubule development::GO:0072014_involved in_AQP11::NCBIGene:282679	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	Amfr::MGI:1345634_in 1 to 1 orthology relationship with_amfra::ZFIN:ZDB-GENE-040426-2190	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	is part of	amfra::ZFIN:ZDB-GENE-040426-2190_is part of_endoplasmic reticulum::GO:0005783	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	AQP8::NCBIGene:343_involved in_Transmembrane transport of small molecules::REACT:R-HSA-382551	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	Aqp8::MGI:1195271_in 1 to 1 orthology relationship with_aqp8a.1::ZFIN:ZDB-GENE-040912-106	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	enables	aqp8a.1::ZFIN:ZDB-GENE-040912-106_enables_transporter activity::GO:0005215	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Hyperinsulinemia::HP:0000842_has phenotype_CAV1::NCBIGene:857	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	Derl1::MGI:1915069_in 1 to 1 orthology relationship with_derl1::ZFIN:ZDB-GENE-040426-2793	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	is part of	derl1::ZFIN:ZDB-GENE-040426-2793_is part of_endoplasmic reticulum::GO:0005783	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	Source	AQP8::NCBIGene:343_Source_Passive transport by Aquaporins::REACT:R-HSA-432047	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	AQP7::NCBIGene:364_involved in_Passive transport by Aquaporins::REACT:R-HSA-432047	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Hyperinsulinemia::HP:0000842_has phenotype_FOS::NCBIGene:2353	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	FOS::NCBIGene:2353_in 1 to 1 orthology relationship with_Fos::MGI:95574	20
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	is part of	Fos::MGI:95574_is part of_endoplasmic reticulum::GO:0005783	20
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	None	Aqp11::RGD:628763_None_endosomal lumen acidification::GO:0048388	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	endosomal lumen acidification::GO:0048388_involved in_AQP11::NCBIGene:282679	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Nfe2l1::MGI:99421_has phenotype_abnormal pancreatic beta cell morphology::MP:0005217	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	abnormal pancreatic beta cell morphology::MP:0005217_has phenotype_Egfr::MGI:95294	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	AQP4::NCBIGene:361_involved in_Aquaporin-mediated transport::REACT:R-HSA-445717	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	Aquaporin-mediated transport::REACT:R-HSA-445717_involved in_AQP11::NCBIGene:282679	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hepatitis::HP:0012115	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Hepatitis::HP:0012115_has phenotype_Amfr::MGI:1345634	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	DERL1::NCBIGene:79139_involved in_protein homooligomerization::GO:0051260	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Insulin resistance::HP:0000855_has phenotype_Cav1::MGI:102709	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Hyperglycemia::HP:0003074_has phenotype_FOS::NCBIGene:2353	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	AQP8::NCBIGene:343_involved in_Aquaporin-mediated transport::REACT:R-HSA-445717	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Hyperglycemia::HP:0003074_has phenotype_Cav1::MGI:102709	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Nfe2l1::MGI:99421_has phenotype_growth/size/body region phenotype::MP:0005378	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	growth/size/body region phenotype::MP:0005378_has phenotype_Egfr::MGI:95294	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Cav1::MGI:102709	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Hepatic steatosis::HP:0001397_has phenotype_FOS::NCBIGene:2353	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Insulin resistance::HP:0000855_has phenotype_FOS::NCBIGene:2353	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	AQP7::NCBIGene:364_involved in_Aquaporin-mediated transport::REACT:R-HSA-445717	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	Source	AQP7::NCBIGene:364_Source_Passive transport by Aquaporins::REACT:R-HSA-432047	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	involved in	AQP4::NCBIGene:361_involved in_Passive transport by Aquaporins::REACT:R-HSA-432047	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	in 1 to 1 orthology relationship with	Aqp4::MGI:107387_in 1 to 1 orthology relationship with_aqp4::ZFIN:ZDB-GENE-040724-152	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	enables	aqp4::ZFIN:ZDB-GENE-040724-152_enables_transporter activity::GO:0005215	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	has phenotype	Hepatic fibrosis::HP:0001395_has phenotype_FOS::NCBIGene:2353	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	308	Source	AQP4::NCBIGene:361_Source_Passive transport by Aquaporins::REACT:R-HSA-432047	4
ENGASE::NCBIGene:64772	NGLY1::NCBIGene:55768	0	NA	NA
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	0	NA	NA
ENGASE::NCBIGene:64772	Aqp1::NCBIGene:11826	0	NA	NA
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	0	NA	NA
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	0	NA	NA
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	0	NA	NA
AQP3::NCBIGene:360	NGLY1::NCBIGene:55768	0	NA	NA
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	in 1 to 1 orthology relationship with	AQP3::NCBIGene:360_in 1 to 1 orthology relationship with_Aqp3::MGI:1333777	3952
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	has phenotype	Aqp3::MGI:1333777_has phenotype_Polydipsia::HP:0001959	256
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	has phenotype	Polydipsia::HP:0001959_has phenotype_Aqp2::MGI:1096865	116
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	in 1 to 1 orthology relationship with	Aqp2::MGI:1096865_in 1 to 1 orthology relationship with_Aqp2::RGD:2142	160
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	None	Aqp2::RGD:2142_None_water transmembrane transporter activity::GO:0005372	28
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	enables	water transmembrane transporter activity::GO:0005372_enables_AQP1::NCBIGene:358	152
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	has phenotype	Aqp3::MGI:1333777_has phenotype_decreased urine osmolality::MP:0002988	568
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	has phenotype	decreased urine osmolality::MP:0002988_has phenotype_Avp::MGI:88121	56
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	in 1 to 1 orthology relationship with	Avp::MGI:88121_in 1 to 1 orthology relationship with_AVP::NCBIGene:551	88
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	involved in	AVP::NCBIGene:551_involved in_renal water homeostasis::GO:0003091	8
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	involved in	renal water homeostasis::GO:0003091_involved in_AQP1::NCBIGene:358	40
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	has phenotype	Aqp3::MGI:1333777_has phenotype_decreased bone mineral content::MP:0010124	272
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	has phenotype	decreased bone mineral content::MP:0010124_has phenotype_Aqp1::MGI:103201	272
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	in 1 to 1 orthology relationship with	Aqp1::MGI:103201_in 1 to 1 orthology relationship with_Aqp1::RGD:2141	1888
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	None	Aqp1::RGD:2141_None_glomerular filtration::GO:0003094	32
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	involved in	glomerular filtration::GO:0003094_involved in_AQP1::NCBIGene:358	32
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	in 1 to 1 orthology relationship with	Aqp2::MGI:1096865_in 1 to 1 orthology relationship with_AQP2::NCBIGene:359	420
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	Source	AQP2::NCBIGene:359_Source_Vasopressin regulates renal water homeostasis via Aquaporins::REACT:R-HSA-432040	40
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	Source	Vasopressin regulates renal water homeostasis via Aquaporins::REACT:R-HSA-432040_Source_AQP1::NCBIGene:358	80
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	has phenotype	Aqp3::MGI:1333777_has phenotype_hearing/vestibular/ear phenotype::MP:0005377	352
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	has phenotype	hearing/vestibular/ear phenotype::MP:0005377_has phenotype_Aqp1::MGI:103201	272
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	None	Aqp1::RGD:2141_None_positive regulation of epithelial cell migration::GO:0010634	32
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	involved in	positive regulation of epithelial cell migration::GO:0010634_involved in_AQP1::NCBIGene:358	32
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	has phenotype	Aqp3::MGI:1333777_has phenotype_Elevated tissue non-specific alkaline phosphatase::HP:0010679	272
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	has phenotype	Elevated tissue non-specific alkaline phosphatase::HP:0010679_has phenotype_Aqp1::MGI:103201	272
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	None	Aqp1::RGD:2141_None_lateral ventricle development::GO:0021670	32
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	involved in	lateral ventricle development::GO:0021670_involved in_AQP1::NCBIGene:358	32
AQP3::NCBIGene:360	AQP1::NCBIGene:358	3952	None	Aqp1::RGD:2141_None_establishment or maintenance of actin cytoskeleton polarity::GO:0030950	32
