source	target	number_of_paths	edge_type	edge_value	edge_count
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	is part of	B4GALT1::NCBIGene:2683_is part of_brush border membrane::GO:0031526	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	is part of	brush border membrane::GO:0031526_is part of_AQP1::NCBIGene:358	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	has phenotype	fertile::FBcv:0000374_has phenotype_bchs::FlyBase:FBgn0043362	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	in 1 to 1 orthology relationship with	bchs::FlyBase:FBgn0043362_in 1 to 1 orthology relationship with_WDFY3::NCBIGene:23001	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	is part of	WDFY3::NCBIGene:23001_is part of_nuclear membrane::GO:0031965	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	is part of	nuclear membrane::GO:0031965_is part of_AQP1::NCBIGene:358	8
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	Aqp4::MGI:107387_involved in_carbon dioxide transport::GO:0015670	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	in 1 to 1 orthology relationship with	Drip::FlyBase:FBgn0015872_in 1 to 1 orthology relationship with_AQP4::NCBIGene:361	12
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	AQP4::NCBIGene:361_involved in_renal water homeostasis::GO:0003091	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	renal water homeostasis::GO:0003091_involved in_AQP1::NCBIGene:358	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	has phenotype	fertile::FBcv:0000374_has phenotype_Hcf::FlyBase:FBgn0039904	8
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	in 1 to 1 orthology relationship with	Hcf::FlyBase:FBgn0039904_in 1 to 1 orthology relationship with_HCFC1::NCBIGene:3054	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	is part of	HCFC1::NCBIGene:3054_is part of_axon::GO:0030424	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	is part of	axon::GO:0030424_is part of_AQP1::NCBIGene:358	12
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	in 1 to 1 orthology relationship with	Hcf::FlyBase:FBgn0039904_in 1 to 1 orthology relationship with_Hcfc1::MGI:105942	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	is part of	Hcfc1::MGI:105942_is part of_axon::GO:0030424	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	in 1 to 1 orthology relationship with	sgg::FlyBase:FBgn0003371_in 1 to 1 orthology relationship with_Gsk3b::MGI:1861437	16
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	None	Gsk3b::MGI:1861437_None_cellular response to mechanical stimulus::GO:0071260	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	cellular response to mechanical stimulus::GO:0071260_involved in_AQP1::NCBIGene:358	16
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	has phenotype	fertile::FBcv:0000374_has phenotype_RpS27A::FlyBase:FBgn0003942	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	in 1 to 1 orthology relationship with	RpS27A::FlyBase:FBgn0003942_in 1 to 1 orthology relationship with_RPS27A::NCBIGene:6233	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	RPS27A::NCBIGene:6233_involved in_negative regulation of apoptotic process::GO:0043066	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	negative regulation of apoptotic process::GO:0043066_involved in_AQP1::NCBIGene:358	16
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	in 1 to 1 orthology relationship with	Drip::FlyBase:FBgn0015872_in 1 to 1 orthology relationship with_Aqp4::RGD:2143	24
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	None	Aqp4::RGD:2143_None_renal water absorption::GO:0070295	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	in 1 to 1 orthology relationship with	Egfr::FlyBase:FBgn0003731_in 1 to 1 orthology relationship with_Egfr::MGI:95294	16
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	Egfr::MGI:95294_involved in_wound healing::GO:0042060	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	wound healing::GO:0042060_involved in_AQP1::NCBIGene:358	8
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	is part of	Gsk3b::MGI:1861437_is part of_axon::GO:0030424	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	None	Aqp4::RGD:2143_None_basal plasma membrane::GO:0009925	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	is part of	basal plasma membrane::GO:0009925_is part of_AQP1::NCBIGene:358	12
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	Aqp4::MGI:107387_involved in_renal water absorption::GO:0070295	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	None	Aqp4::RGD:2143_None_hyperosmotic salinity response::GO:0042538	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	hyperosmotic salinity response::GO:0042538_involved in_AQP1::NCBIGene:358	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	None	Aqp4::MGI:107387_None_basal plasma membrane::GO:0009925	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	in 1 to 1 orthology relationship with	Egfr::FlyBase:FBgn0003731_in 1 to 1 orthology relationship with_EGFR::NCBIGene:1956	12
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	EGFR::NCBIGene:1956_involved in_cellular response to dexamethasone stimulus::GO:0071549	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	cellular response to dexamethasone stimulus::GO:0071549_involved in_AQP1::NCBIGene:358	8
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	None	Egfr::RGD:2543_None_cellular response to dexamethasone stimulus::GO:0071549	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	None	Egfr::MGI:95294_None_positive regulation of fibroblast proliferation::GO:0048146	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	None	Aqp4::MGI:107387_None_sarcolemma::GO:0042383	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	AQP4::NCBIGene:361_involved in_multicellular organismal water homeostasis::GO:0050891	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	multicellular organismal water homeostasis::GO:0050891_involved in_AQP1::NCBIGene:358	8
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	None	Aqp4::RGD:2143_None_carbon dioxide transport::GO:0015670	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	None	Aqp4::RGD:2143_None_multicellular organismal water homeostasis::GO:0050891	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	in 1 to 1 orthology relationship with	sgg::FlyBase:FBgn0003371_in 1 to 1 orthology relationship with_GSK3B::NCBIGene:2932	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	GSK3B::NCBIGene:2932_involved in_negative regulation of apoptotic process::GO:0043066	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	AQP4::NCBIGene:361_involved in_Bile secretion::KEGG-path:maphsa04976	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	Bile secretion::KEGG-path:maphsa04976_involved in_AQP1::NCBIGene:358	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	Egfr::MGI:95294_involved in_positive regulation of fibroblast proliferation::GO:0048146	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	is part of	Aqp4::MGI:107387_is part of_basal plasma membrane::GO:0009925	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	None	Aqp4::RGD:2143_None_sarcolemma::GO:0042383	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	None	Gsk3b::RGD:70982_None_cellular response to mechanical stimulus::GO:0071260	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	is part of	EGFR::NCBIGene:1956_is part of_nuclear membrane::GO:0031965	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	EGFR::NCBIGene:1956_involved in_wound healing::GO:0042060	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	Gsk3b::MGI:1861437_involved in_cellular response to mechanical stimulus::GO:0071260	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	Egfr::MGI:95294_involved in_negative regulation of apoptotic process::GO:0043066	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	involved in	Gsk3b::MGI:1861437_involved in_negative regulation of apoptotic process::GO:0043066	4
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	156	None	Egfr::RGD:2543_None_cellular response to mechanical stimulus::GO:0071260	4
ENGASE::NCBIGene:64772	Aqp1::NCBIGene:11826	0	NA	NA
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	in 1 to 1 orthology relationship with	ENGASE::NCBIGene:64772_in 1 to 1 orthology relationship with_CG5613::FlyBase:FBgn0030839	60
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	has phenotype	CG5613::FlyBase:FBgn0030839_has phenotype_fertile::FBcv:0000374	60
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	has phenotype	fertile::FBcv:0000374_has phenotype_Atf6::FlyBase:FBgn0033010	12
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	in 1 to 1 orthology relationship with	Atf6::FlyBase:FBgn0033010_in 1 to 1 orthology relationship with_CREB3::NCBIGene:10488	8
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	is part of	CREB3::NCBIGene:10488_is part of_endoplasmic reticulum membrane::GO:0005789	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	is part of	endoplasmic reticulum membrane::GO:0005789_is part of_NFE2L1::NCBIGene:4779	16
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	has phenotype	fertile::FBcv:0000374_has phenotype_Hcf::FlyBase:FBgn0039904	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	in 1 to 1 orthology relationship with	Hcf::FlyBase:FBgn0039904_in 1 to 1 orthology relationship with_HCFC1::NCBIGene:3054	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	involved in	HCFC1::NCBIGene:3054_involved in_transcription from RNA polymerase II promoter::GO:0006366	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	involved in	transcription from RNA polymerase II promoter::GO:0006366_involved in_NFE2L1::NCBIGene:4779	8
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	has phenotype	fertile::FBcv:0000374_has phenotype_Stat92E::FlyBase:FBgn0016917	8
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	in 1 to 1 orthology relationship with	Stat92E::FlyBase:FBgn0016917_in 1 to 1 orthology relationship with_stat5a::ZFIN:ZDB-GENE-030820-2	8
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	involved in	stat5a::ZFIN:ZDB-GENE-030820-2_involved in_erythrocyte differentiation::GO:0030218	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	involved in	erythrocyte differentiation::GO:0030218_involved in_NFE2L1::NCBIGene:4779	8
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	has phenotype	fertile::FBcv:0000374_has phenotype_inc::FlyBase:FBgn0025394	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	in 1 to 1 orthology relationship with	inc::FlyBase:FBgn0025394_in 1 to 1 orthology relationship with_kctd5a::ZFIN:ZDB-GENE-030131-727	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	enables	kctd5a::ZFIN:ZDB-GENE-030131-727_enables_protein complex binding::GO:0032403	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	enables	protein complex binding::GO:0032403_enables_NFE2L1::NCBIGene:4779	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	has phenotype	fertile::FBcv:0000374_has phenotype_cnc::FlyBase:FBgn0262975	16
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	in 1 to 1 orthology relationship with	cnc::FlyBase:FBgn0262975_in 1 to 1 orthology relationship with_Nfe2::MGI:97308	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	enables	Nfe2::MGI:97308_enables_transcription regulatory region sequence-specific DNA binding::GO:0000976	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	enables	transcription regulatory region sequence-specific DNA binding::GO:0000976_enables_NFE2L1::NCBIGene:4779	12
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	involved in	CREB3::NCBIGene:10488_involved in_transcription from RNA polymerase II promoter::GO:0006366	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	in 1 to 1 orthology relationship with	cnc::FlyBase:FBgn0262975_in 1 to 1 orthology relationship with_nfe2::ZFIN:ZDB-GENE-030124-1	8
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	involved in	nfe2::ZFIN:ZDB-GENE-030124-1_involved in_cellular response to oxidative stress::GO:0034599	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	involved in	cellular response to oxidative stress::GO:0034599_involved in_NFE2L1::NCBIGene:4779	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	None	stat5a::ZFIN:ZDB-GENE-030820-2_None_erythrocyte differentiation::GO:0030218	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	has phenotype	fertile::FBcv:0000374_has phenotype_RpS27A::FlyBase:FBgn0003942	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	in 1 to 1 orthology relationship with	RpS27A::FlyBase:FBgn0003942_in 1 to 1 orthology relationship with_RPS27A::NCBIGene:6233	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	is part of	RPS27A::NCBIGene:6233_is part of_endoplasmic reticulum membrane::GO:0005789	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	in 1 to 1 orthology relationship with	Atf6::FlyBase:FBgn0033010_in 1 to 1 orthology relationship with_Creb3::MGI:99946	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	is part of	Creb3::MGI:99946_is part of_endoplasmic reticulum membrane::GO:0005789	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	has phenotype	fertile::FBcv:0000374_has phenotype_casp::FlyBase:FBgn0034068	8
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	in 1 to 1 orthology relationship with	casp::FlyBase:FBgn0034068_in 1 to 1 orthology relationship with_Faf1::MGI:109419	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	enables	Faf1::MGI:109419_enables_protein domain specific binding::GO:0019904	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	enables	protein domain specific binding::GO:0019904_enables_NFE2L1::NCBIGene:4779	8
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	has phenotype	fertile::FBcv:0000374_has phenotype_Egfr::FlyBase:FBgn0003731	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	in 1 to 1 orthology relationship with	Egfr::FlyBase:FBgn0003731_in 1 to 1 orthology relationship with_EGFR::NCBIGene:1956	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	is part of	EGFR::NCBIGene:1956_is part of_endoplasmic reticulum membrane::GO:0005789	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	in 1 to 1 orthology relationship with	cnc::FlyBase:FBgn0262975_in 1 to 1 orthology relationship with_NFE2::NCBIGene:4778	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	enables	NFE2::NCBIGene:4778_enables_transcription regulatory region sequence-specific DNA binding::GO:0000976	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	in 1 to 1 orthology relationship with	casp::FlyBase:FBgn0034068_in 1 to 1 orthology relationship with_FAF1::NCBIGene:11124	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	enables	FAF1::NCBIGene:11124_enables_protein domain specific binding::GO:0019904	4
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	60	enables	nfe2::ZFIN:ZDB-GENE-030124-1_enables_transcription regulatory region sequence-specific DNA binding::GO:0000976	4
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	in 1 to 1 orthology relationship with	ENGASE::NCBIGene:64772_in 1 to 1 orthology relationship with_CG5613::FlyBase:FBgn0030839	36
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	has phenotype	CG5613::FlyBase:FBgn0030839_has phenotype_fertile::FBcv:0000374	36
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	has phenotype	fertile::FBcv:0000374_has phenotype_Egfr::FlyBase:FBgn0003731	16
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	in 1 to 1 orthology relationship with	Egfr::FlyBase:FBgn0003731_in 1 to 1 orthology relationship with_Egfr::RGD:2543	4
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	None	Egfr::RGD:2543_None_response to calcium ion::GO:0051592	4
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	involved in	response to calcium ion::GO:0051592_involved in_AQP3::NCBIGene:360	16
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	has phenotype	fertile::FBcv:0000374_has phenotype_Drip::FlyBase:FBgn0015872	20
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	in 1 to 1 orthology relationship with	Drip::FlyBase:FBgn0015872_in 1 to 1 orthology relationship with_AQP4::NCBIGene:361	4
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	involved in	AQP4::NCBIGene:361_involved in_renal water homeostasis::GO:0003091	4
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	involved in	renal water homeostasis::GO:0003091_involved in_AQP3::NCBIGene:360	4
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	in 1 to 1 orthology relationship with	Drip::FlyBase:FBgn0015872_in 1 to 1 orthology relationship with_Aqp4::MGI:107387	12
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	involved in	Aqp4::MGI:107387_involved in_renal water absorption::GO:0070295	4
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	involved in	renal water absorption::GO:0070295_involved in_AQP3::NCBIGene:360	12
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	in 1 to 1 orthology relationship with	Egfr::FlyBase:FBgn0003731_in 1 to 1 orthology relationship with_Egfr::MGI:95294	8
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	involved in	Egfr::MGI:95294_involved in_response to calcium ion::GO:0051592	4
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	in 1 to 1 orthology relationship with	Drip::FlyBase:FBgn0015872_in 1 to 1 orthology relationship with_Aqp4::RGD:2143	4
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	None	Aqp4::RGD:2143_None_renal water absorption::GO:0070295	4
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	is part of	Aqp4::MGI:107387_is part of_cell-cell junction::GO:0005911	4
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	is part of	cell-cell junction::GO:0005911_is part of_AQP3::NCBIGene:360	4
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	None	Egfr::MGI:95294_None_response to calcium ion::GO:0051592	4
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	in 1 to 1 orthology relationship with	Egfr::FlyBase:FBgn0003731_in 1 to 1 orthology relationship with_EGFR::NCBIGene:1956	4
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	involved in	EGFR::NCBIGene:1956_involved in_response to calcium ion::GO:0051592	4
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	36	None	Aqp4::MGI:107387_None_renal water absorption::GO:0070295	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	in 1 to 1 orthology relationship with	ENGASE::NCBIGene:64772_in 1 to 1 orthology relationship with_CG5613::FlyBase:FBgn0030839	40
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	has phenotype	CG5613::FlyBase:FBgn0030839_has phenotype_fertile::FBcv:0000374	40
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	has phenotype	fertile::FBcv:0000374_has phenotype_beta4GalNAcTA::FlyBase:FBgn0027538	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	in 1 to 1 orthology relationship with	beta4GalNAcTA::FlyBase:FBgn0027538_in 1 to 1 orthology relationship with_B4GALT1::NCBIGene:2683	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	involved in	B4GALT1::NCBIGene:2683_involved in_protein homooligomerization::GO:0051260	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	involved in	protein homooligomerization::GO:0051260_involved in_AQP11::NCBIGene:282679	12
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	has phenotype	fertile::FBcv:0000374_has phenotype_Egfr::FlyBase:FBgn0003731	8
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	in 1 to 1 orthology relationship with	Egfr::FlyBase:FBgn0003731_in 1 to 1 orthology relationship with_Egfr::MGI:95294	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	is part of	Egfr::MGI:95294_is part of_cell surface::GO:0009986	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	is part of	cell surface::GO:0009986_is part of_AQP11::NCBIGene:282679	8
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	has phenotype	fertile::FBcv:0000374_has phenotype_Hcf::FlyBase:FBgn0039904	8
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	in 1 to 1 orthology relationship with	Hcf::FlyBase:FBgn0039904_in 1 to 1 orthology relationship with_Hcfc1::MGI:105942	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	is part of	Hcfc1::MGI:105942_is part of_dendrite::GO:0030425	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	is part of	dendrite::GO:0030425_is part of_AQP11::NCBIGene:282679	20
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	in 1 to 1 orthology relationship with	Egfr::FlyBase:FBgn0003731_in 1 to 1 orthology relationship with_EGFR::NCBIGene:1956	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	is part of	EGFR::NCBIGene:1956_is part of_cell surface::GO:0009986	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	has phenotype	fertile::FBcv:0000374_has phenotype_CG8209::FlyBase:FBgn0035830	8
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	in 1 to 1 orthology relationship with	CG8209::FlyBase:FBgn0035830_in 1 to 1 orthology relationship with_Ubxn1::MGI:1289301	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	is part of	Ubxn1::MGI:1289301_is part of_dendrite::GO:0030425	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	has phenotype	fertile::FBcv:0000374_has phenotype_Drip::FlyBase:FBgn0015872	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	in 1 to 1 orthology relationship with	Drip::FlyBase:FBgn0015872_in 1 to 1 orthology relationship with_Aqp4::MGI:107387	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	involved in	Aqp4::MGI:107387_involved in_protein homooligomerization::GO:0051260	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	in 1 to 1 orthology relationship with	CG8209::FlyBase:FBgn0035830_in 1 to 1 orthology relationship with_UBXN1::NCBIGene:51035	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	is part of	UBXN1::NCBIGene:51035_is part of_dendrite::GO:0030425	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	in 1 to 1 orthology relationship with	Hcf::FlyBase:FBgn0039904_in 1 to 1 orthology relationship with_HCFC1::NCBIGene:3054	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	is part of	HCFC1::NCBIGene:3054_is part of_dendrite::GO:0030425	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	has phenotype	fertile::FBcv:0000374_has phenotype_inc::FlyBase:FBgn0025394	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	in 1 to 1 orthology relationship with	inc::FlyBase:FBgn0025394_in 1 to 1 orthology relationship with_kctd5a::ZFIN:ZDB-GENE-030131-727	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	involved in	kctd5a::ZFIN:ZDB-GENE-030131-727_involved in_protein homooligomerization::GO:0051260	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	has phenotype	fertile::FBcv:0000374_has phenotype_sgg::FlyBase:FBgn0003371	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	in 1 to 1 orthology relationship with	sgg::FlyBase:FBgn0003371_in 1 to 1 orthology relationship with_Gsk3b::MGI:1861437	4
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	40	is part of	Gsk3b::MGI:1861437_is part of_dendrite::GO:0030425	4
AQP3::NCBIGene:360	NGLY1::NCBIGene:55768	0	NA	NA
AQP3::NCBIGene:360	AQP1::NCBIGene:358	2864	in 1 to 1 orthology relationship with	AQP3::NCBIGene:360_in 1 to 1 orthology relationship with_Aqp3::MGI:1333777	2864
AQP3::NCBIGene:360	AQP1::NCBIGene:358	2864	has phenotype	Aqp3::MGI:1333777_has phenotype_decreased urine osmolality::MP:0002988	360
AQP3::NCBIGene:360	AQP1::NCBIGene:358	2864	has phenotype	decreased urine osmolality::MP:0002988_has phenotype_Avp::MGI:88121	28
AQP3::NCBIGene:360	AQP1::NCBIGene:358	2864	in 1 to 1 orthology relationship with	Avp::MGI:88121_in 1 to 1 orthology relationship with_AVP::NCBIGene:551	32
AQP3::NCBIGene:360	AQP1::NCBIGene:358	2864	involved in	AVP::NCBIGene:551_involved in_renal water homeostasis::GO:0003091	8
AQP3::NCBIGene:360	AQP1::NCBIGene:358	2864	involved in	renal water homeostasis::GO:0003091_involved in_AQP1::NCBIGene:358	40
AQP3::NCBIGene:360	AQP1::NCBIGene:358	2864	has phenotype	Aqp3::MGI:1333777_has phenotype_decreased bone mineral content::MP:0010124	252
AQP3::NCBIGene:360	AQP1::NCBIGene:358	2864	has phenotype	decreased bone mineral content::MP:0010124_has phenotype_Aqp1::MGI:103201	252
AQP3::NCBIGene:360	AQP1::NCBIGene:358	2864	in 1 to 1 orthology relationship with	Aqp1::MGI:103201_in 1 to 1 orthology relationship with_Aqp1::RGD:2141	1824
AQP3::NCBIGene:360	AQP1::NCBIGene:358	2864	None	Aqp1::RGD:2141_None_glomerular filtration::GO:0003094	32
AQP3::NCBIGene:360	AQP1::NCBIGene:358	2864	involved in	glomerular filtration::GO:0003094_involved in_AQP1::NCBIGene:358	32
AQP3::NCBIGene:360	AQP1::NCBIGene:358	2864	has phenotype	Aqp3::MGI:1333777_has phenotype_hearing/vestibular/ear phenotype::MP:0005377	292
