source	target	number_of_paths	edge_type	edge_value	edge_count
NFE2L1::NCBIGene:4779	ENGASE::NCBIGene:64772	16	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hepatic steatosis::HP:0001397	4
NFE2L1::NCBIGene:4779	ENGASE::NCBIGene:64772	16	has phenotype	Hepatic steatosis::HP:0001397_has phenotype_Amfr::MGI:1345634	4
NFE2L1::NCBIGene:4779	ENGASE::NCBIGene:64772	16	has phenotype	Nfe2l1::MGI:99421_has phenotype_embryonic growth retardation::MP:0003984	4
NFE2L1::NCBIGene:4779	ENGASE::NCBIGene:64772	16	has phenotype	embryonic growth retardation::MP:0003984_has phenotype_Derl1::MGI:1915069	4
NFE2L1::NCBIGene:4779	ENGASE::NCBIGene:64772	16	in 1 to 1 orthology relationship with	Derl1::MGI:1915069_in 1 to 1 orthology relationship with_DERL1::NCBIGene:79139	4
NFE2L1::NCBIGene:4779	ENGASE::NCBIGene:64772	16	involved in	DERL1::NCBIGene:79139_involved in_protein folding::GO:0006457	4
NFE2L1::NCBIGene:4779	ENGASE::NCBIGene:64772	16	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hepatitis::HP:0012115	4
NFE2L1::NCBIGene:4779	ENGASE::NCBIGene:64772	16	has phenotype	Hepatitis::HP:0012115_has phenotype_Amfr::MGI:1345634	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	in 1 to 1 orthology relationship with	NFE2L1::NCBIGene:4779_in 1 to 1 orthology relationship with_Nfe2l1::MGI:99421	280
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_abnormal blood homeostasis::MP:0009642	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	abnormal blood homeostasis::MP:0009642_has phenotype_Cav1::MGI:102709	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	in 1 to 1 orthology relationship with	Cav1::MGI:102709_in 1 to 1 orthology relationship with_CAV1::NCBIGene:857	32
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	involved in	CAV1::NCBIGene:857_involved in_response to calcium ion::GO:0051592	32
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	involved in	response to calcium ion::GO:0051592_involved in_AQP3::NCBIGene:360	156
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_increased liver weight::MP:0002981	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	increased liver weight::MP:0002981_has phenotype_Cav1::MGI:102709	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hyperinsulinemia::HP:0000842	52
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Hyperinsulinemia::HP:0000842_has phenotype_Aqp7::MGI:1314647	32
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	in 1 to 1 orthology relationship with	Aqp7::MGI:1314647_in 1 to 1 orthology relationship with_AQP7::NCBIGene:364	16
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	enables	AQP7::NCBIGene:364_enables_glycerol channel activity::GO:0015254	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	enables	glycerol channel activity::GO:0015254_enables_AQP3::NCBIGene:360	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	in 1 to 1 orthology relationship with	Cav1::MGI:102709_in 1 to 1 orthology relationship with_Cav1::RGD:2280	32
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	None	Cav1::RGD:2280_None_response to calcium ion::GO:0051592	52
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hepatocellular carcinoma::HP:0001402	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Hepatocellular carcinoma::HP:0001402_has phenotype_NFE2L2::NCBIGene:4780	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	in 1 to 1 orthology relationship with	NFE2L2::NCBIGene:4780_in 1 to 1 orthology relationship with_Nfe2l2::RGD:620360	20
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	None	Nfe2l2::RGD:620360_None_cellular response to hypoxia::GO:0071456	44
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	involved in	cellular response to hypoxia::GO:0071456_involved in_AQP3::NCBIGene:360	68
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_homeostasis/metabolism phenotype::MP:0005376	40
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Nfe2l2::MGI:108420	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	in 1 to 1 orthology relationship with	Nfe2l2::MGI:108420_in 1 to 1 orthology relationship with_NFE2L2::NCBIGene:4780	24
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	involved in	NFE2L2::NCBIGene:4780_involved in_cellular response to hypoxia::GO:0071456	24
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	involved in	AQP7::NCBIGene:364_involved in_excretion::GO:0007588	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	involved in	excretion::GO:0007588_involved in_AQP3::NCBIGene:360	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_Insulin resistance::HP:0000855	24
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Insulin resistance::HP:0000855_has phenotype_CAV1::NCBIGene:857	12
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	in 1 to 1 orthology relationship with	CAV1::NCBIGene:857_in 1 to 1 orthology relationship with_Cav1::MGI:102709	40
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	involved in	Cav1::MGI:102709_involved in_response to calcium ion::GO:0051592	20
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_oxidative stress::MP:0003674	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	oxidative stress::MP:0003674_has phenotype_Nfe2l2::MGI:108420	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	in 1 to 1 orthology relationship with	Nfe2l2::MGI:108420_in 1 to 1 orthology relationship with_Nfe2l2::RGD:620360	24
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hepatic fibrosis::HP:0001395	16
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Hepatic fibrosis::HP:0001395_has phenotype_NFE2L2::NCBIGene:4780	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Hyperinsulinemia::HP:0000842_has phenotype_Cav1::MGI:102709	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_abnormal pancreatic beta cell morphology::MP:0005217	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	abnormal pancreatic beta cell morphology::MP:0005217_has phenotype_Egfr::MGI:95294	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	in 1 to 1 orthology relationship with	Egfr::MGI:95294_in 1 to 1 orthology relationship with_EGFR::NCBIGene:1956	16
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	involved in	EGFR::NCBIGene:1956_involved in_response to calcium ion::GO:0051592	16
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	in 1 to 1 orthology relationship with	Aqp7::MGI:1314647_in 1 to 1 orthology relationship with_Aqp7::RGD:2145	16
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	None	Aqp7::RGD:2145_None_urea transport::GO:0015840	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	involved in	urea transport::GO:0015840_involved in_AQP3::NCBIGene:360	12
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_Abnormal glucose homeostasis::HP:0011014	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Abnormal glucose homeostasis::HP:0011014_has phenotype_Cav1::MGI:102709	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	in 1 to 1 orthology relationship with	CAV1::NCBIGene:857_in 1 to 1 orthology relationship with_Cav1::RGD:2280	20
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hepatic steatosis::HP:0001397	24
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Hepatic steatosis::HP:0001397_has phenotype_CAV1::NCBIGene:857	12
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_increased circulating alanine transaminase level::MP:0002941	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	increased circulating alanine transaminase level::MP:0002941_has phenotype_Nfe2l2::MGI:108420	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hyperglycemia::HP:0003074	20
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Hyperglycemia::HP:0003074_has phenotype_CAV1::NCBIGene:857	12
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Hepatic fibrosis::HP:0001395_has phenotype_CAV1::NCBIGene:857	12
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Cav1::MGI:102709	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_decreased circulating glucose level::MP:0005560	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	decreased circulating glucose level::MP:0005560_has phenotype_Cav1::MGI:102709	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	None	Aqp7::RGD:2145_None_renal water absorption::GO:0070295	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	involved in	renal water absorption::GO:0070295_involved in_AQP3::NCBIGene:360	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Aqp11::MGI:1913583	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	in 1 to 1 orthology relationship with	Aqp11::MGI:1913583_in 1 to 1 orthology relationship with_Aqp11::RGD:628763	16
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	None	Aqp11::RGD:628763_None_urea transport::GO:0015840	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Insulin resistance::HP:0000855_has phenotype_Cav1::MGI:102709	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	None	Aqp7::RGD:2145_None_glycerol channel activity::GO:0015254	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Hyperinsulinemia::HP:0000842_has phenotype_CAV1::NCBIGene:857	12
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_increased circulating aspartate transaminase level::MP:0005343	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	increased circulating aspartate transaminase level::MP:0005343_has phenotype_Aqp11::MGI:1913583	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	None	Aqp11::RGD:628763_None_glycerol transport::GO:0015793	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	involved in	glycerol transport::GO:0015793_involved in_AQP3::NCBIGene:360	16
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	None	Cav1::MGI:102709_None_response to calcium ion::GO:0051592	20
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Hyperglycemia::HP:0003074_has phenotype_Cav1::MGI:102709	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_decreased hematocrit::MP:0000208	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	decreased hematocrit::MP:0000208_has phenotype_Nfe2l2::MGI:108420	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_growth/size/body region phenotype::MP:0005378	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	growth/size/body region phenotype::MP:0005378_has phenotype_Egfr::MGI:95294	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Hepatic steatosis::HP:0001397_has phenotype_Nfe2l2::MGI:108420	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Egfr::MGI:95294	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Hepatic steatosis::HP:0001397_has phenotype_NFE2L2::NCBIGene:4780	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_decreased embryo size::MP:0001698	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	decreased embryo size::MP:0001698_has phenotype_Egfr::MGI:95294	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	in 1 to 1 orthology relationship with	Egfr::MGI:95294_in 1 to 1 orthology relationship with_Egfr::RGD:2543	16
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	None	Egfr::RGD:2543_None_response to calcium ion::GO:0051592	16
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hepatitis::HP:0012115	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Hepatitis::HP:0012115_has phenotype_Nfe2l2::MGI:108420	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	is part of	AQP7::NCBIGene:364_is part of_cell-cell junction::GO:0005911	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	is part of	cell-cell junction::GO:0005911_is part of_AQP3::NCBIGene:360	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Aqp4::MGI:107387	8
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	in 1 to 1 orthology relationship with	Aqp4::MGI:107387_in 1 to 1 orthology relationship with_Aqp4::RGD:2143	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	None	Aqp4::RGD:2143_None_renal water absorption::GO:0070295	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	None	Aqp7::RGD:2145_None_glycerol transport::GO:0015793	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Insulin resistance::HP:0000855_has phenotype_NFE2L2::NCBIGene:4780	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hepatic necrosis::HP:0002605	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	has phenotype	Hepatic necrosis::HP:0002605_has phenotype_NFE2L2::NCBIGene:4780	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	involved in	AQP7::NCBIGene:364_involved in_glycerol transport::GO:0015793	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	in 1 to 1 orthology relationship with	Aqp4::MGI:107387_in 1 to 1 orthology relationship with_AQP4::NCBIGene:361	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	involved in	AQP4::NCBIGene:361_involved in_renal water homeostasis::GO:0003091	4
NFE2L1::NCBIGene:4779	AQP3::NCBIGene:360	280	involved in	renal water homeostasis::GO:0003091_involved in_AQP3::NCBIGene:360	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	in 1 to 1 orthology relationship with	NFE2L1::NCBIGene:4779_in 1 to 1 orthology relationship with_Nfe2l1::MGI:99421	132
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Nfe2l1::MGI:99421_has phenotype_Insulin resistance::HP:0000855	16
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Insulin resistance::HP:0000855_has phenotype_CAV1::NCBIGene:857	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	in 1 to 1 orthology relationship with	CAV1::NCBIGene:857_in 1 to 1 orthology relationship with_Cav1::MGI:102709	40
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	is part of	Cav1::MGI:102709_is part of_cell surface::GO:0009986	20
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	is part of	cell surface::GO:0009986_is part of_AQP11::NCBIGene:282679	44
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Nfe2l1::MGI:99421_has phenotype_abnormal blood homeostasis::MP:0009642	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	abnormal blood homeostasis::MP:0009642_has phenotype_Cav1::MGI:102709	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	in 1 to 1 orthology relationship with	Cav1::MGI:102709_in 1 to 1 orthology relationship with_CAV1::NCBIGene:857	32
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	involved in	CAV1::NCBIGene:857_involved in_protein homooligomerization::GO:0051260	32
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	involved in	protein homooligomerization::GO:0051260_involved in_AQP11::NCBIGene:282679	56
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hyperglycemia::HP:0003074	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Hyperglycemia::HP:0003074_has phenotype_CAV1::NCBIGene:857	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	involved in	Cav1::MGI:102709_involved in_protein homooligomerization::GO:0051260	20
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Nfe2l1::MGI:99421_has phenotype_decreased circulating glucose level::MP:0005560	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	decreased circulating glucose level::MP:0005560_has phenotype_Cav1::MGI:102709	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Nfe2l1::MGI:99421_has phenotype_decreased embryo size::MP:0001698	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	decreased embryo size::MP:0001698_has phenotype_Hcfc1::MGI:105942	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	in 1 to 1 orthology relationship with	Hcfc1::MGI:105942_in 1 to 1 orthology relationship with_HCFC1::NCBIGene:3054	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	is part of	HCFC1::NCBIGene:3054_is part of_dendrite::GO:0030425	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	is part of	dendrite::GO:0030425_is part of_AQP11::NCBIGene:282679	16
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hyperinsulinemia::HP:0000842	16
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Hyperinsulinemia::HP:0000842_has phenotype_Cav1::MGI:102709	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Nfe2l1::MGI:99421_has phenotype_Abnormal glucose homeostasis::HP:0011014	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Abnormal glucose homeostasis::HP:0011014_has phenotype_Cav1::MGI:102709	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Hyperinsulinemia::HP:0000842_has phenotype_Stx4a::MGI:893577	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	in 1 to 1 orthology relationship with	Stx4a::MGI:893577_in 1 to 1 orthology relationship with_STX4::NCBIGene:6810	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	is part of	STX4::NCBIGene:6810_is part of_cell surface::GO:0009986	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Nfe2l1::MGI:99421_has phenotype_homeostasis/metabolism phenotype::MP:0005376	16
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Egfr::MGI:95294	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	in 1 to 1 orthology relationship with	Egfr::MGI:95294_in 1 to 1 orthology relationship with_EGFR::NCBIGene:1956	16
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	is part of	EGFR::NCBIGene:1956_is part of_cell surface::GO:0009986	16
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hepatic steatosis::HP:0001397	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Hepatic steatosis::HP:0001397_has phenotype_CAV1::NCBIGene:857	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Hepatic steatosis::HP:0001397_has phenotype_Amfr::MGI:1345634	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	in 1 to 1 orthology relationship with	Amfr::MGI:1345634_in 1 to 1 orthology relationship with_AMFR::NCBIGene:267	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	is part of	AMFR::NCBIGene:267_is part of_dendrite::GO:0030425	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Nfe2l1::MGI:99421_has phenotype_increased liver weight::MP:0002981	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	increased liver weight::MP:0002981_has phenotype_Cav1::MGI:102709	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	decreased embryo size::MP:0001698_has phenotype_Egfr::MGI:95294	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Insulin resistance::HP:0000855_has phenotype_Stx4a::MGI:893577	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Aqp11::MGI:1913583	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	in 1 to 1 orthology relationship with	Aqp11::MGI:1913583_in 1 to 1 orthology relationship with_Aqp11::RGD:628763	16
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	None	Aqp11::RGD:628763_None_proximal tubule development::GO:0072014	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	involved in	proximal tubule development::GO:0072014_involved in_AQP11::NCBIGene:282679	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Hyperinsulinemia::HP:0000842_has phenotype_CAV1::NCBIGene:857	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Nfe2l1::MGI:99421_has phenotype_increased circulating aspartate transaminase level::MP:0005343	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	increased circulating aspartate transaminase level::MP:0005343_has phenotype_Aqp11::MGI:1913583	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hepatic fibrosis::HP:0001395	12
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Hepatic fibrosis::HP:0001395_has phenotype_CAV1::NCBIGene:857	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	None	Aqp11::RGD:628763_None_endosomal lumen acidification::GO:0048388	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	involved in	endosomal lumen acidification::GO:0048388_involved in_AQP11::NCBIGene:282679	8
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Nfe2l1::MGI:99421_has phenotype_abnormal pancreatic beta cell morphology::MP:0005217	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	abnormal pancreatic beta cell morphology::MP:0005217_has phenotype_Egfr::MGI:95294	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Nfe2l1::MGI:99421_has phenotype_Hepatitis::HP:0012115	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Hepatitis::HP:0012115_has phenotype_Amfr::MGI:1345634	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Nfe2l1::MGI:99421_has phenotype_embryonic growth retardation::MP:0003984	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	embryonic growth retardation::MP:0003984_has phenotype_Derl1::MGI:1915069	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	in 1 to 1 orthology relationship with	Derl1::MGI:1915069_in 1 to 1 orthology relationship with_DERL1::NCBIGene:79139	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	involved in	DERL1::NCBIGene:79139_involved in_protein homooligomerization::GO:0051260	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Hyperglycemia::HP:0003074_has phenotype_Cav1::MGI:102709	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Nfe2l1::MGI:99421_has phenotype_growth/size/body region phenotype::MP:0005378	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	growth/size/body region phenotype::MP:0005378_has phenotype_Egfr::MGI:95294	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Insulin resistance::HP:0000855_has phenotype_Cav1::MGI:102709	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Cav1::MGI:102709	4
NFE2L1::NCBIGene:4779	AQP11::NCBIGene:282679	132	has phenotype	Hepatic fibrosis::HP:0001395_has phenotype_Amfr::MGI:1345634	4
ENGASE::NCBIGene:64772	NGLY1::NCBIGene:55768	0	NA	NA
ENGASE::NCBIGene:64772	AQP1::NCBIGene:358	0	NA	NA
ENGASE::NCBIGene:64772	Aqp1::NCBIGene:11826	0	NA	NA
ENGASE::NCBIGene:64772	NFE2L1::NCBIGene:4779	0	NA	NA
ENGASE::NCBIGene:64772	AQP3::NCBIGene:360	0	NA	NA
ENGASE::NCBIGene:64772	AQP11::NCBIGene:282679	0	NA	NA
AQP3::NCBIGene:360	NGLY1::NCBIGene:55768	0	NA	NA
AQP3::NCBIGene:360	AQP1::NCBIGene:358	2864	in 1 to 1 orthology relationship with	AQP3::NCBIGene:360_in 1 to 1 orthology relationship with_Aqp3::MGI:1333777	2864
AQP3::NCBIGene:360	AQP1::NCBIGene:358	2864	has phenotype	Aqp3::MGI:1333777_has phenotype_decreased urine osmolality::MP:0002988	360
